"","name","sex","year","n"
"6481","Katrina","Female",1971,132
"6482","Kerry","Female",1964,132
"6483","Lauren","Female",2004,132
"6484","Madison","Female",1999,132
"6485","Megan","Female",1980,132
"6486","Megan","Female",1991,132
"6487","Melanie","Female",1976,132
"6488","Natasha","Female",1987,132
"6489","Nicole","Female",1993,132
"6490","Olivia","Female",1998,132
"6491","Renee","Female",1980,132
"6492","Sean","Male",1992,132
"6493","Tyler","Male",1999,132
"6494","Zoe","Female",1998,132
"6495","Amber","Female",2002,131
"6496","Andrew","Male",1999,131
"6497","Angela","Female",1969,131
"6498","Ava","Female",2005,131
"6499","Cassandra","Female",1989,131
"6500","Cody","Male",1995,131
"6501","Corey","Male",1992,131
"6502","Courtney","Female",1990,131
"6503","Danielle","Female",1983,131
"6504","Helen","Female",1972,131
"6505","Helen","Female",1974,131
"6506","Ian","Male",1972,131
"6507","Isaac","Male",1999,131
"6508","Jade","Female",1999,131
"6509","Janelle","Female",1961,131
"6510","Lily","Female",2001,131
"6511","Lucy","Female",2005,131
"6512","Natalie","Female",1980,131
"6513","Natalie","Female",1987,131
"6514","Natasha","Female",1988,131
"6515","Neil","Male",1961,131
"6516","Patricia","Female",1966,131
"6517","Rachel","Female",1980,131
"6518","Ross","Male",1964,131
"6519","Sharon","Female",1974,131
"6520","Shaun","Male",1983,131
"6521","Suzanne","Female",1962,131
"6522","Suzanne","Female",1964,131
"6523","Warren","Male",1962,131
"6524","Alan","Male",1964,130
"6525","Angela","Female",1967,130
"6526","Ashley","Male",1984,130
"6527","Belinda","Female",1983,130
"6528","Blake","Male",1999,130
"6529","Cameron","Male",1978,130
"6530","Cody","Male",1999,130
"6531","Darryl","Male",1960,130
"6532","Darryl","Male",1961,130
"6533","Elizabeth","Female",1983,130
"6534","Gary","Male",1969,130
"6535","Helen","Female",1973,130
"6536","Jade","Female",2001,130
"6537","Jamie","Male",1987,130
"6538","Kate","Female",1979,130
"6539","Kim","Female",1960,130
"6540","Maddison","Female",2002,130
"6541","Max","Male",2005,130
"6542","Natasha","Female",1977,130
"6543","Patricia","Female",1969,130
"6544","Patrick","Male",1993,130
"6545","Robert","Male",1995,130
"6546","Rodney","Male",1969,130
"6547","Ronald","Male",1960,130
"6548","Samantha","Female",1979,130
"6549","Seth","Male",2005,130
"6550","Suzanne","Female",1963,130
"6551","Tahlia","Female",2004,130
"6552","Trent","Male",1989,130
"6553","Warren","Male",1965,130
"6554","Zoe","Female",2000,130
"6555","Alan","Male",1962,129
"6556","Alexandra","Female",1990,129
"6557","Anna","Female",1982,129
"6558","Anne","Female",1963,129
"6559","Anthony","Male",1994,129
"6560","Barry","Male",1964,129
"6561","Chloe","Female",1990,129
"6562","Deborah","Female",1973,129
"6563","Glenn","Male",1964,129
"6564","Jade","Female",1997,129
"6565","Jeffrey","Male",1965,129
"6566","Joanne","Female",1974,129
"6567","Katrina","Female",1977,129
"6568","Laura","Female",1987,129
"6569","Natalie","Female",1973,129
"6570","Rachel","Female",1988,129
"6571","Richard","Male",1961,129
"6572","Shaun","Male",1982,129
"6573","Shaun","Male",1989,129
"6574","Simon","Male",1970,129
"6575","Simon","Male",1977,129
"6576","Stacey","Female",1983,129
"6577","Tammy","Female",1973,129
"6578","Tania","Female",1968,129
"6579","Tracy","Female",1967,129
"6580","Adam","Male",1971,128
"6581","Annette","Female",1963,128
"6582","Brendan","Male",1996,128
"6583","Dean","Male",1970,128
"6584","Elizabeth","Female",1992,128
"6585","Elizabeth","Female",1993,128
"6586","Geoffrey","Male",1966,128
"6587","Glen","Male",1970,128
"6588","Harry","Male",2003,128
"6589","Jodie","Female",1983,128
"6590","Joel","Male",1998,128
"6591","Joseph","Male",1992,128
"6592","Justin","Male",1987,128
"6593","Justin","Male",1988,128
"6594","Katherine","Female",1982,128
"6595","Kathryn","Female",1961,128
"6596","Katrina","Female",1984,128
"6597","Kayla","Female",1995,128
"6598","Kim","Female",1961,128
"6599","Kylie","Female",1968,128
"6600","Lisa","Female",1988,128
"6601","Melanie","Female",1977,128
"6602","Michelle","Female",1990,128
"6603","Natalie","Female",1981,128
"6604","Natasha","Female",1979,128
"6605","Natasha","Female",1981,128
"6606","Nathan","Male",2005,128
"6607","Paul","Male",1988,128
"6608","Rodney","Male",1963,128
"6609","Ruby","Female",2004,128
"6610","Russell","Male",1965,128
"6611","Samantha","Female",1978,128
"6612","Sean","Male",1969,128
"6613","Shaun","Male",1981,128
"6614","Tanya","Female",1982,128
"6615","Tayla","Female",1999,128
"6616","Timothy","Male",1963,128
"6617","Trevor","Male",1965,128
"6618","Brianna","Female",1999,127
"6619","Caleb","Male",1998,127
"6620","Donna","Female",1974,127
"6621","Elizabeth","Female",1994,127
"6622","Geoffrey","Male",1963,127
"6623","Jade","Female",2000,127
"6624","Jamie","Male",1971,127
"6625","Joseph","Male",1995,127
"6626","Kate","Female",1980,127
"6627","Kevin","Male",1968,127
"6628","Kim","Female",1962,127
"6629","Kyle","Male",1990,127
"6630","Lily","Female",2000,127
"6631","Melanie","Female",1979,127
"6632","Noah","Male",2001,127
"6633","Patrick","Male",2005,127
"6634","Peter","Male",1991,127
"6635","Samantha","Female",1981,127
"6636","Scott","Male",1961,127
"6637","Simon","Male",1981,127
"6638","Tamara","Female",1986,127
"6639","Tania","Female",1971,127
"6640","Tyler","Male",2001,127
"6641","Alex","Male",1996,126
"6642","Angus","Male",2005,126
"6643","Ashley","Male",1993,126
"6644","Blake","Male",2000,126
"6645","Blake","Male",2002,126
"6646","Bradley","Male",1987,126
"6647","Bradley","Male",1988,126
"6648","Bradley","Male",1998,126
"6649","Brian","Male",1968,126
"6650","Brooke","Female",2001,126
"6651","Damien","Male",1973,126
"6652","Danielle","Female",1981,126
"6653","Dean","Male",1990,126
"6654","Ethan","Male",1997,126
"6655","Glenn","Male",1961,126
"6656","Isaac","Male",2003,126
"6657","Jesse","Male",2001,126
"6658","Judith","Female",1965,126
"6659","Kayla","Female",1996,126
"6660","Kimberley","Female",1989,126
"6661","Kristy","Female",1984,126
"6662","Liam","Male",1990,126
"6663","Liam","Male",1992,126
"6664","Maddison","Female",2003,126
"6665","Olivia","Female",1997,126
"6666","Patrick","Male",1990,126
"6667","Sarah","Female",1974,126
"6668","Sarah","Female",1976,126
"6669","Scott","Male",1994,126
"6670","Shane","Male",1990,126
"6671","Tracy","Female",1971,126
"6672","Trent","Male",1988,126
"6673","Warren","Male",1964,126
"6674","William","Male",1977,126
"6675","Zachary","Male",1991,126
"6676","Zoe","Female",2003,126
"6677","Amy","Female",1979,125
"6678","Brandon","Male",2000,125
"6679","Brian","Male",1966,125
"6680","Brianna","Female",2000,125
"6681","Cassandra","Female",1990,125
"6682","Dean","Male",1968,125
"6683","Dean","Male",1969,125
"6684","Fiona","Female",1976,125
"6685","Gavin","Male",1973,125
"6686","Geoffrey","Male",1967,125
"6687","Grace","Female",1997,125
"6688","Jade","Female",1992,125
"6689","Jeffrey","Male",1964,125
"6690","Jeffrey","Male",1968,125
"6691","Jennifer","Female",1981,125
"6692","Joel","Male",1997,125
"6693","Joel","Male",1999,125
"6694","Justin","Male",1995,125
"6695","Katherine","Female",1985,125
"6696","Kayla","Female",1994,125
"6697","Kevin","Male",1971,125
"6698","Linda","Female",1972,125
"6699","Maria","Female",1967,125
"6700","Matthew","Male",1968,125
"6701","Melissa","Female",1993,125
"6702","Michelle","Female",1987,125
"6703","Richard","Male",1977,125
"6704","Rodney","Male",1971,125
"6705","Tamara","Female",1988,125
"6706","Tara","Female",1986,125
"6707","Tracey","Female",1978,125
"6708","Trevor","Male",1967,125
"6709","Tyler","Male",1996,125
"6710","Tyler","Male",1997,125
"6711","Zoe","Female",1996,125
"6712","Amanda","Female",1991,124
"6713","Amber","Female",2001,124
"6714","Amber","Female",2003,124
"6715","Annette","Female",1961,124
"6716","Blake","Male",1993,124
"6717","Blake","Male",2001,124
"6718","Cassandra","Female",1983,124
"6719","Cassandra","Female",1985,124
"6720","Cassandra","Female",1993,124
"6721","Colin","Male",1963,124
"6722","Connor","Male",1995,124
"6723","Cooper","Male",2001,124
"6724","Danielle","Female",1993,124
"6725","Danielle","Female",1995,124
"6726","Elizabeth","Female",1978,124
"6727","Elizabeth","Female",1987,124
"6728","Gregory","Male",1975,124
"6729","Justin","Male",1986,124
"6730","Karen","Female",1978,124
"6731","Kayla","Female",1991,124
"6732","Lucy","Female",2004,124
"6733","Lynette","Female",1963,124
"6734","Michelle","Female",1988,124
"6735","Neil","Male",1963,124
"6736","Paige","Female",2002,124
"6737","Patrick","Male",2004,124
"6738","Renee","Female",1984,124
"6739","Renee","Female",1985,124
"6740","Riley","Male",1999,124
"6741","Ronald","Male",1961,124
"6742","Russell","Male",1966,124
"6743","Samantha","Female",1982,124
"6744","Shannon","Female",1993,124
"6745","Steven","Male",1993,124
"6746","Suzanne","Female",1960,124
"6747","Suzanne","Female",1967,124
"6748","Tania","Female",1972,124
"6749","Alex","Male",1992,123
"6750","Ashley","Male",1991,123
"6751","Blake","Male",1997,123
"6752","Bradley","Male",1991,123
"6753","Cameron","Male",1971,123
"6754","Catherine","Female",1977,123
"6755","Charlotte","Female",2001,123
"6756","Cheryl","Female",1964,123
"6757","Daniel","Male",1967,123
"6758","Darryl","Male",1962,123
"6759","Darryl","Male",1965,123
"6760","Declan","Male",2003,123
"6761","Elizabeth","Female",1991,123
"6762","Jake","Male",1990,123
"6763","Jamie","Male",1992,123
"6764","Jeffrey","Male",1969,123
"6765","Joel","Male",1981,123
"6766","Joseph","Male",2003,123
"6767","Justin","Male",1985,123
"6768","Kathryn","Female",1964,123
"6769","Katrina","Female",1982,123
"6770","Kevin","Male",1969,123
"6771","Kim","Female",1975,123
"6772","Linda","Female",1971,123
"6773","Natalie","Female",1990,123
"6774","Natalie","Female",1992,123
"6775","Neil","Male",1960,123
"6776","Patrick","Male",1995,123
"6777","Rachel","Female",1982,123
"6778","Raymond","Male",1962,123
"6779","Robert","Male",1997,123
"6780","Sean","Male",1990,123
"6781","Shaun","Male",1985,123
"6782","Simon","Male",1985,123
"6783","Tania","Female",1970,123
"6784","Taylor","Female",2000,123
"6785","Timothy","Male",1967,123
"6786","Adrian","Male",1974,122
"6787","Alexandra","Female",1996,122
"6788","Anna","Female",1981,122
"6789","Blake","Male",1996,122
"6790","Caitlin","Female",2004,122
"6791","Catherine","Female",1981,122
"6792","Chloe","Female",1988,122
"6793","Daniel","Male",1965,122
"6794","Daniel","Male",1966,122
"6795","Daniel","Male",1968,122
"6796","Debra","Female",1968,122
"6797","Elizabeth","Female",1975,122
"6798","Erin","Female",1989,122
"6799","Glen","Male",1965,122
"6800","Isaac","Male",1998,122
"6801","Jack","Male",1989,122
"6802","Jade","Female",1995,122
"6803","Jason","Male",1994,122
"6804","Katherine","Female",1986,122
"6805","Katrina","Female",1969,122
"6806","Katrina","Female",1983,122
"6807","Louise","Female",1972,122
"6808","Mark","Male",1991,122
"6809","Peta","Female",1976,122
"6810","Rachel","Female",1971,122
"6811","Timothy","Male",1998,122
"6812","Alex","Male",1995,121
"6813","Alexandra","Female",1997,121
"6814","Amelia","Female",2004,121
"6815","Blake","Male",1998,121
"6816","Cameron","Male",1973,121
"6817","Cameron","Male",1976,121
"6818","Cameron","Male",1998,121
"6819","Christine","Female",1976,121
"6820","Corey","Male",1991,121
"6821","Damien","Male",1978,121
"6822","Dean","Male",1988,121
"6823","Elizabeth","Female",1976,121
"6824","Fiona","Female",1974,121
"6825","Grant","Male",1982,121
"6826","Holly","Female",2001,121
"6827","Jasmine","Female",1998,121
"6828","Joel","Male",1980,121
"6829","Joel","Male",2000,121
"6830","John","Male",1994,121
"6831","John","Male",1996,121
"6832","Joseph","Male",1998,121
"6833","Kellie","Female",1973,121
"6834","Lisa","Female",1989,121
"6835","Margaret","Female",1967,121
"6836","Natasha","Female",1976,121
"6837","Patricia","Female",1972,121
"6838","Rachel","Female",1999,121
"6839","Raymond","Male",1964,121
"6840","Renee","Female",1978,121
"6841","Samantha","Female",2004,121
"6842","Sean","Male",1991,121
"6843","Sharon","Female",1976,121
"6844","Sophie","Female",1995,121
"6845","Suzanne","Female",1965,121
"6846","Tracy","Female",1968,121
"6847","Wayne","Male",1976,121
"6848","William","Male",1974,121
"6849","Amanda","Female",1993,120
"6850","Anne","Female",1962,120
"6851","Brendan","Male",1995,120
"6852","Brian","Male",1967,120
"6853","Brian","Male",1970,120
"6854","Clinton","Male",1983,120
"6855","Damien","Male",1981,120
"6856","Darryl","Male",1964,120
"6857","Elizabeth","Female",1996,120
"6858","Ethan","Male",1993,120
"6859","Gary","Male",1970,120
"6860","Geoffrey","Male",1964,120
"6861","Glen","Male",1972,120
"6862","Graham","Male",1965,120
"6863","Jade","Female",1994,120
"6864","Kimberley","Female",1990,120
"6865","Lachlan","Male",1989,120
"6866","Laura","Female",1986,120
"6867","Linda","Female",1973,120
"6868","Melanie","Female",1982,120
"6869","Melissa","Female",1969,120
"6870","Peter","Male",1992,120
"6871","Ronald","Male",1962,120
"6872","Sean","Male",1970,120
"6873","Shaun","Male",1990,120
"6874","Simon","Male",1969,120
"6875","Steven","Male",1994,120
"6876","Tayla","Female",1995,120
"6877","Alex","Male",1993,119
"6878","Cameron","Male",2004,119
"6879","Craig","Male",1961,119
"6880","David","Male",1998,119
"6881","Elizabeth","Female",1974,119
"6882","Glen","Male",1974,119
"6883","Gregory","Male",1977,119
"6884","Hayley","Female",1984,119
"6885","Jade","Female",1990,119
"6886","Jett","Male",2005,119
"6887","Joel","Male",2004,119
"6888","Karen","Female",1979,119
"6889","Kathleen","Female",1961,119
"6890","Maria","Female",1968,119
"6891","Mitchell","Male",1985,119
"6892","Natalie","Female",1972,119
"6893","Natalie","Female",1985,119
"6894","Nicole","Female",1968,119
"6895","Renee","Female",1993,119
"6896","Rhys","Male",1992,119
"6897","Sean","Male",1995,119
"6898","Suzanne","Female",1968,119
"6899","Aaron","Male",1973,118
"6900","Alexandra","Female",1998,118
"6901","Angela","Female",1968,118
"6902","Angus","Male",2000,118
"6903","Anna","Female",1979,118
"6904","Belinda","Female",1973,118
"6905","Brendan","Male",1981,118
"6906","Brian","Male",1971,118
"6907","Chloe","Female",1994,118
"6908","Corey","Male",1997,118
"6909","Emily","Female",1984,118
"6910","Garry","Male",1960,118
"6911","Gavin","Male",1966,118
"6912","Glen","Male",1975,118
"6913","Gregory","Male",1981,118
"6914","Jade","Female",1998,118
"6915","Joanne","Female",1977,118
"6916","Jonathan","Male",1983,118
"6917","Joseph","Male",1989,118
"6918","Julie","Female",1978,118
"6919","Katherine","Female",1981,118
"6920","Kevin","Male",1970,118
"6921","Liam","Male",1991,118
"6922","Maria","Female",1963,118
"6923","Maria","Female",1964,118
"6924","Natasha","Female",1978,118
"6925","Natasha","Female",1995,118
"6926","Scott","Male",1995,118
"6927","Sophie","Female",1991,118
"6928","Stephanie","Female",1985,118
"6929","Tania","Female",1969,118
"6930","Tania","Female",1973,118
"6931","Taylor","Female",1993,118
"6932","Trevor","Male",1971,118
"6933","Wendy","Female",1972,118
"6934","Allan","Male",1962,117
"6935","Anna","Female",1980,117
"6936","Anne","Female",1966,117
"6937","Barry","Male",1962,117
"6938","Barry","Male",1963,117
"6939","Benjamin","Male",1972,117
"6940","Cameron","Male",2003,117
"6941","Carol","Female",1960,117
"6942","Colin","Male",1964,117
"6943","Colin","Male",1965,117
"6944","Courtney","Female",1988,117
"6945","Danielle","Female",1979,117
"6946","Emily","Female",1985,117
"6947","Ethan","Male",1994,117
"6948","Glen","Male",1963,117
"6949","Harrison","Male",1995,117
"6950","Jennifer","Female",1986,117
"6951","Jodie","Female",1970,117
"6952","Jordan","Male",1991,117
"6953","Katrina","Female",1985,117
"6954","Kenneth","Male",1966,117
"6955","Maddison","Female",2005,117
"6956","Madeleine","Female",1997,117
"6957","Paige","Female",2005,117
"6958","Robyn","Female",1969,117
"6959","Rodney","Male",1970,117
"6960","Ronald","Male",1964,117
"6961","Ruby","Female",2003,117
"6962","Sean","Male",1989,117
"6963","Shane","Male",1987,117
"6964","Shaun","Male",1984,117
"6965","Simon","Male",1986,117
"6966","Stacey","Female",1981,117
"6967","Stephanie","Female",1986,117
"6968","Suzanne","Female",1971,117
"6969","Troy","Male",1969,117
"6970","Zachary","Male",1992,117
"6971","Alyssa","Female",2004,116
"6972","Amy","Female",2005,116
"6973","Angus","Male",2004,116
"6974","Annette","Female",1969,116
"6975","Ashleigh","Female",1999,116
"6976","Chelsea","Female",1995,116
"6977","Dean","Male",1986,116
"6978","Elizabeth","Female",1995,116
"6979","Fiona","Female",1968,116
"6980","Gregory","Male",1980,116
"6981","Gregory","Male",1982,116
"6982","Jade","Female",1993,116
"6983","Kyle","Male",1989,116
"6984","Laura","Female",1985,116
"6985","Laura","Female",1999,116
"6986","Linda","Female",1975,116
"6987","Lisa","Female",1991,116
"6988","Madeline","Female",1996,116
"6989","Madeline","Female",1997,116
"6990","Megan","Female",1993,116
"6991","Patrick","Male",2000,116
"6992","Rachel","Female",1978,116
"6993","Renee","Female",1981,116
"6994","Richard","Male",1979,116
"6995","Sandra","Female",1974,116
"6996","Sean","Male",1996,116
"6997","Shannon","Female",1997,116
"6998","Stephen","Male",1987,116
"6999","Suzanne","Female",1972,116
"7000","Timothy","Male",1966,116
"7001","Zachary","Male",1989,116
"7002","Adrian","Male",1981,115
"7003","Alexander","Male",1986,115
"7004","Allan","Male",1964,115
"7005","Amanda","Female",1966,115
"7006","Andrea","Female",1964,115
"7007","Andrew","Male",2002,115
"7008","Annette","Female",1968,115
"7009","Ashley","Male",1981,115
"7010","Blake","Male",1992,115
